Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,DayOfWeek,Holiday,Hour,Day,Month,WeekendLabel,TimePeriodLabel
-0.36,-0.65,0.0,-1.0,-1.0,1.0,-0.75,0.0,0.83,-0.4,-0.83,0.0,0.33
-0.63,1.31,-0.83,-2.0,0.0,0.0,-0.75,0.0,0.92,-0.4,-0.83,0.0,0.33
-0.28,-0.65,0.0,-2.0,-1.0,1.0,-0.75,0.0,1.0,-0.4,-0.83,0.0,0.33
-0.81,0.32,-0.5,-1.0,0.0,1.0,-0.5,0.0,-0.92,-0.33,-0.83,0.0,0.33
-0.73,0.14,-0.83,-1.0,-1.0,1.0,-0.5,0.0,-0.83,-0.33,-0.83,0.0,0.33
-0.66,0.01,-0.5,-1.0,-1.0,1.0,-0.5,1.0,-0.75,-0.33,-0.83,0.0,0.33
-0.67,1.11,0.5,-2.0,-1.0,1.0,-0.5,0.0,-0.67,-0.33,-0.83,0.0,0.33
-1.33,-0.25,-1.17,-1.0,-1.0,0.0,-0.5,0.0,-0.58,-0.33,-0.83,0.0,0.33
-1.18,-0.75,-0.5,-2.0,0.0,0.0,-0.5,0.0,-0.5,-0.33,-0.83,0.0,-0.67
-1.28,0.27,-1.17,-2.0,0.0,1.0,-0.5,0.0,-0.42,-0.33,-0.83,0.0,-0.67
-1.37,-0.02,0.5,0.0,0.0,0.0,-0.5,0.0,-0.33,-0.33,-0.83,0.0,-0.67
-0.73,2.62,0.0,-1.0,-1.0,0.0,-0.5,0.0,-0.25,-0.33,-0.83,0.0,-0.67
-1.08,0.71,-1.17,1.0,-1.0,1.0,-0.5,0.0,-0.17,-0.33,-0.83,0.0,-0.67
-1.45,-0.01,2.5,4.0,-1.0,1.0,-0.5,0.0,-0.08,-0.33,-0.83,0.0,-0.67
-0.84,-0.6,-1.17,4.0,0.0,0.0,-0.5,0.0,0.0,-0.33,-0.83,0.0,-0.67
-0.43,-1.29,0.0,5.0,-1.0,0.0,-0.5,0.0,0.08,-0.33,-0.83,0.0,-0.33
-0.63,-0.62,0.5,6.0,-1.0,0.0,-0.5,0.0,0.17,-0.33,-0.83,0.0,-0.33
-1.21,0.33,0.5,6.0,0.0,0.0,-0.5,0.0,0.25,-0.33,-0.83,0.0,-0.33
-0.83,1.21,-1.17,4.0,-1.0,0.0,-0.5,0.0,0.33,-0.33,-0.83,0.0,-0.33
-0.25,0.87,1.67,4.0,0.0,1.0,-0.5,0.0,0.42,-0.33,-0.83,0.0,-0.33
-0.7,0.31,1.67,0.0,-1.0,1.0,-0.5,0.0,0.5,-0.33,-0.83,0.0,0.0
-0.33,-0.17,0.0,-1.0,-1.0,1.0,-0.5,0.0,0.58,-0.33,-0.83,0.0,0.0
-0.2,0.24,0.0,-1.0,0.0,1.0,-0.5,0.0,0.67,-0.33,-0.83,0.0,0.0
-0.64,-0.25,-1.17,-2.0,-1.0,1.0,-0.5,0.0,0.75,-0.33,-0.83,0.0,0.0
-0.42,1.34,0.0,-2.0,-1.0,0.0,-0.5,0.0,0.83,-0.33,-0.83,0.0,0.33
-1.32,0.13,-0.5,-1.0,-1.0,0.0,-0.5,0.0,0.92,-0.33,-0.83,0.0,0.33
-0.79,0.1,0.5,-2.0,-1.0,1.0,-0.5,0.0,1.0,-0.33,-0.83,0.0,0.33
-0.67,-1.49,-0.5,0.0,-1.0,1.0,-0.25,0.0,-0.92,-0.27,-0.83,0.0,0.33
-1.03,0.07,0.5,-1.0,0.0,0.0,-0.25,0.0,-0.83,-0.27,-0.83,0.0,0.33
-0.36,0.68,-0.83,-2.0,-1.0,0.0,-0.25,0.0,-0.75,-0.27,-0.83,0.0,0.33
-1.29,-0.52,-0.83,-2.0,0.0,0.0,-0.25,0.0,-0.67,-0.27,-0.83,0.0,0.33
-1.12,-0.32,-0.83,-2.0,-1.0,1.0,-0.25,0.0,-0.58,-0.27,-0.83,0.0,0.33
-1.05,0.79,-1.17,0.0,0.0,1.0,-0.25,0.0,-0.5,-0.27,-0.83,0.0,-0.67
-0.76,-0.93,0.0,-1.0,0.0,1.0,-0.25,0.0,-0.42,-0.27,-0.83,0.0,-0.67
-1.45,1.07,0.5,0.0,-1.0,0.0,-0.25,1.0,-0.33,-0.27,-0.83,0.0,-0.67
-0.89,-0.21,0.0,-2.0,0.0,1.0,-0.25,0.0,-0.25,-0.27,-0.83,0.0,-0.67
-1.19,-0.04,0.0,2.0,0.0,1.0,-0.25,0.0,-0.17,-0.27,-0.83,0.0,-0.67
-1.42,-0.53,0.5,2.0,-1.0,1.0,-0.25,0.0,-0.08,-0.27,-0.83,0.0,-0.67
-0.96,0.47,-0.5,4.0,0.0,1.0,-0.25,0.0,0.0,-0.27,-0.83,0.0,-0.67
-0.95,1.99,-0.5,6.0,0.0,0.0,-0.25,0.0,0.08,-0.27,-0.83,0.0,-0.33
-1.07,0.79,-0.5,7.0,0.0,0.0,-0.25,0.0,0.17,-0.27,-0.83,0.0,-0.33
-0.78,-0.47,0.5,5.0,-1.0,0.0,-0.25,0.0,0.25,-0.27,-0.83,0.0,-0.33
-0.8,0.99,-0.83,4.0,0.0,0.0,-0.25,0.0,0.33,-0.27,-0.83,0.0,-0.33
-0.57,-0.12,-1.17,2.0,-1.0,0.0,-0.25,0.0,0.42,-0.27,-0.83,0.0,-0.33
-0.33,1.07,0.0,1.0,0.0,1.0,-0.25,0.0,0.5,-0.27,-0.83,0.0,0.0
-0.02,0.59,1.67,-1.0,0.0,1.0,-0.25,1.0,0.58,-0.27,-0.83,0.0,0.0
-0.74,-2.0,0.0,-2.0,0.0,0.0,-0.25,0.0,0.67,-0.27,-0.83,0.0,0.0
0.18,-0.77,0.5,-1.0,-1.0,0.0,-0.25,0.0,0.75,-0.27,-0.83,0.0,0.0
-0.94,0.88,0.5,-2.0,-1.0,1.0,-0.25,0.0,0.83,-0.27,-0.83,0.0,0.33
-0.49,0.21,0.0,0.0,0.0,0.0,-0.25,0.0,0.92,-0.27,-0.83,0.0,0.33
-0.35,-0.68,0.5,-1.0,0.0,1.0,-0.25,0.0,1.0,-0.27,-0.83,0.0,0.33
-0.52,-0.36,0.83,-2.0,-1.0,1.0,0.0,0.0,-0.92,-0.2,-0.83,0.0,0.33
-0.86,-1.22,-0.83,0.0,-1.0,0.0,0.0,0.0,-0.83,-0.2,-0.83,0.0,0.33
-0.86,0.11,-0.5,-2.0,0.0,1.0,0.0,1.0,-0.75,-0.2,-0.83,0.0,0.33
-1.04,1.83,-0.83,0.0,0.0,1.0,0.0,0.0,-0.67,-0.2,-0.83,0.0,0.33
-1.16,0.82,0.0,-1.0,-1.0,0.0,0.0,0.0,-0.58,-0.2,-0.83,0.0,0.33
-0.86,1.77,0.83,-1.0,0.0,0.0,0.0,0.0,-0.5,-0.2,-0.83,0.0,-0.67
-1.05,0.86,-0.5,-2.0,0.0,0.0,0.0,0.0,-0.42,-0.2,-0.83,0.0,-0.67
-1.38,1.03,-0.5,-1.0,0.0,0.0,0.0,0.0,-0.33,-0.2,-0.83,0.0,-0.67
-0.96,1.64,0.83,-1.0,0.0,1.0,0.0,0.0,-0.25,-0.2,-0.83,0.0,-0.67
-1.11,0.5,0.0,2.0,0.0,0.0,0.0,0.0,-0.17,-0.2,-0.83,0.0,-0.67
-0.93,0.05,0.0,3.0,0.0,0.0,0.0,1.0,-0.08,-0.2,-0.83,0.0,-0.67
-0.92,0.94,0.83,6.0,-1.0,0.0,0.0,0.0,0.0,-0.2,-0.83,0.0,-0.67
-1.23,1.31,0.0,7.0,0.0,1.0,0.0,0.0,0.08,-0.2,-0.83,0.0,-0.33
-1.06,-0.14,0.5,8.0,0.0,0.0,0.0,0.0,0.17,-0.2,-0.83,0.0,-0.33
-0.6,-0.41,-1.17,6.0,-1.0,0.0,0.0,0.0,0.25,-0.2,-0.83,0.0,-0.33
-0.53,0.21,-0.83,4.0,-1.0,0.0,0.0,0.0,0.33,-0.2,-0.83,0.0,-0.33
-0.6,0.73,-0.5,2.0,0.0,0.0,0.0,0.0,0.42,-0.2,-0.83,0.0,-0.33
-0.48,0.68,0.0,1.0,0.0,0.0,0.0,0.0,0.5,-0.2,-0.83,0.0,0.0
-0.1,-1.02,2.5,0.0,0.0,1.0,0.0,0.0,0.58,-0.2,-0.83,0.0,0.0
-0.57,1.51,2.5,-1.0,-1.0,1.0,0.0,0.0,0.67,-0.2,-0.83,0.0,0.0
-0.25,-0.42,0.83,-2.0,-1.0,1.0,0.0,0.0,0.75,-0.2,-0.83,0.0,0.0
-0.46,-0.1,-0.5,0.0,0.0,1.0,0.0,0.0,0.83,-0.2,-0.83,0.0,0.33
-0.51,-0.56,2.5,-1.0,0.0,1.0,0.0,0.0,0.92,-0.2,-0.83,0.0,0.33
-0.22,2.02,0.5,0.0,-1.0,1.0,0.0,0.0,1.0,-0.2,-0.83,0.0,0.33
-0.37,0.25,-0.5,0.0,0.0,1.0,0.25,0.0,-0.92,-0.13,-0.83,0.0,0.33
-0.48,-0.53,0.5,-2.0,-1.0,1.0,0.25,0.0,-0.83,-0.13,-0.83,0.0,0.33
-0.45,0.72,-1.17,0.0,-1.0,1.0,0.25,0.0,-0.75,-0.13,-0.83,0.0,0.33
-0.9,0.74,-0.83,-1.0,0.0,0.0,0.25,0.0,-0.67,-0.13,-0.83,0.0,0.33
-0.82,0.03,0.83,0.0,0.0,1.0,0.25,0.0,-0.58,-0.13,-0.83,0.0,0.33
-1.17,0.85,0.0,0.0,0.0,1.0,0.25,0.0,-0.5,-0.13,-0.83,0.0,-0.67
-1.06,-0.39,-0.5,-1.0,0.0,1.0,0.25,0.0,-0.42,-0.13,-0.83,0.0,-0.67
-1.23,-0.11,0.0,-2.0,-1.0,0.0,0.25,1.0,-0.33,-0.13,-0.83,0.0,-0.67
-1.18,-1.23,1.67,-2.0,0.0,0.0,0.25,0.0,-0.25,-0.13,-0.83,0.0,-0.67
-1.03,-0.76,0.0,1.0,0.0,0.0,0.25,1.0,-0.17,-0.13,-0.83,0.0,-0.67
-1.37,1.6,-0.5,4.0,0.0,1.0,0.25,0.0,-0.08,-0.13,-0.83,0.0,-0.67
-0.52,1.31,-0.83,5.0,-1.0,0.0,0.25,0.0,0.0,-0.13,-0.83,0.0,-0.67
-1.27,0.31,-0.5,6.0,0.0,1.0,0.25,0.0,0.08,-0.13,-0.83,0.0,-0.33
-1.23,1.47,2.5,7.0,0.0,0.0,0.25,0.0,0.17,-0.13,-0.83,0.0,-0.33
-0.49,-0.02,-0.5,5.0,0.0,0.0,0.25,1.0,0.25,-0.13,-0.83,0.0,-0.33
-0.48,-0.08,0.0,6.0,-1.0,1.0,0.25,0.0,0.33,-0.13,-0.83,0.0,-0.33
-0.43,0.13,0.0,3.0,0.0,0.0,0.25,1.0,0.42,-0.13,-0.83,0.0,-0.33
-0.34,-0.02,0.83,0.0,0.0,0.0,0.25,0.0,0.5,-0.13,-0.83,0.0,0.0
-0.45,-0.07,0.0,-2.0,-1.0,1.0,0.25,0.0,0.58,-0.13,-0.83,0.0,0.0
-0.65,0.97,0.5,0.0,0.0,1.0,0.25,0.0,0.67,-0.13,-0.83,0.0,0.0
-0.37,0.19,-0.5,-1.0,0.0,1.0,0.25,0.0,0.75,-0.13,-0.83,0.0,0.0
-0.59,0.64,-1.17,0.0,-1.0,0.0,0.25,1.0,0.83,-0.13,-0.83,0.0,0.33
-0.19,0.79,1.67,-1.0,0.0,1.0,0.25,0.0,0.92,-0.13,-0.83,0.0,0.33
-0.55,0.4,1.67,-2.0,0.0,1.0,0.25,0.0,1.0,-0.13,-0.83,0.0,0.33
-0.82,-0.54,1.67,-2.0,0.0,1.0,0.5,0.0,-0.92,-0.07,-0.83,1.0,0.33
-0.78,-0.83,1.67,0.0,-1.0,0.0,0.5,0.0,-0.83,-0.07,-0.83,1.0,0.33
-0.69,0.25,0.83,-1.0,-1.0,1.0,0.5,1.0,-0.75,-0.07,-0.83,1.0,0.33
-1.06,0.09,0.5,0.0,-1.0,1.0,0.5,0.0,-0.67,-0.07,-0.83,1.0,0.33
-1.22,0.31,0.83,-1.0,0.0,1.0,0.5,0.0,-0.58,-0.07,-0.83,1.0,0.33
-1.02,0.19,0.0,0.0,0.0,0.0,0.5,0.0,-0.5,-0.07,-0.83,1.0,-0.67
-1.08,2.11,-0.83,-2.0,-1.0,0.0,0.5,0.0,-0.42,-0.07,-0.83,1.0,-0.67
-1.33,-0.7,-0.5,0.0,-1.0,0.0,0.5,0.0,-0.33,-0.07,-0.83,1.0,-0.67
-1.33,-1.19,2.5,-1.0,0.0,0.0,0.5,0.0,-0.25,-0.07,-0.83,1.0,-0.67
-1.13,0.47,-0.5,0.0,0.0,0.0,0.5,0.0,-0.17,-0.07,-0.83,1.0,-0.67
-1.45,0.02,0.83,-1.0,-1.0,0.0,0.5,0.0,-0.08,-0.07,-0.83,1.0,-0.67
-1.45,0.52,-1.17,0.0,0.0,0.0,0.5,0.0,0.0,-0.07,-0.83,1.0,-0.67
-1.2,0.67,-0.5,-1.0,0.0,0.0,0.5,0.0,0.08,-0.07,-0.83,1.0,-0.33
-0.96,1.13,-0.5,-1.0,-1.0,0.0,0.5,0.0,0.17,-0.07,-0.83,1.0,-0.33
-0.72,-0.96,-1.17,-1.0,0.0,0.0,0.5,0.0,0.25,-0.07,-0.83,1.0,-0.33
-0.3,-0.35,-0.83,0.0,0.0,0.0,0.5,0.0,0.33,-0.07,-0.83,1.0,-0.33
-0.37,0.39,-0.83,0.0,-1.0,1.0,0.5,0.0,0.42,-0.07,-0.83,1.0,-0.33
-0.56,0.68,0.83,-2.0,0.0,1.0,0.5,1.0,0.5,-0.07,-0.83,1.0,0.0
-0.45,1.7,-1.17,-1.0,0.0,0.0,0.5,0.0,0.58,-0.07,-0.83,1.0,0.0
-0.68,0.84,-0.5,-2.0,-1.0,0.0,0.5,0.0,0.67,-0.07,-0.83,1.0,0.0
-0.4,0.04,-1.17,-2.0,0.0,1.0,0.5,0.0,0.75,-0.07,-0.83,1.0,0.0
-0.49,-0.55,0.5,-1.0,-1.0,1.0,0.5,0.0,0.83,-0.07,-0.83,1.0,0.33
-0.36,-0.34,0.0,-2.0,0.0,0.0,0.5,0.0,0.92,-0.07,-0.83,1.0,0.33
-0.74,-0.28,0.0,0.0,-1.0,1.0,0.5,0.0,1.0,-0.07,-0.83,1.0,0.33
-0.46,0.57,-0.5,-2.0,0.0,1.0,0.75,0.0,-0.92,0.0,-0.83,1.0,0.33
-0.28,0.24,-0.83,0.0,-1.0,1.0,0.75,0.0,-0.83,0.0,-0.83,1.0,0.33
-0.83,-0.8,0.5,-1.0,0.0,1.0,0.75,0.0,-0.75,0.0,-0.83,1.0,0.33
-0.8,-0.16,0.83,-1.0,0.0,1.0,0.75,0.0,-0.67,0.0,-0.83,1.0,0.33
-0.82,0.81,-0.83,-1.0,-1.0,1.0,0.75,0.0,-0.58,0.0,-0.83,1.0,0.33
-1.19,0.5,0.0,-2.0,0.0,1.0,0.75,0.0,-0.5,0.0,-0.83,1.0,-0.67
-1.09,0.64,-0.83,-1.0,0.0,1.0,0.75,0.0,-0.42,0.0,-0.83,1.0,-0.67
-1.19,0.52,-0.83,-1.0,-1.0,0.0,0.75,0.0,-0.33,0.0,-0.83,1.0,-0.67
-1.18,1.43,0.5,0.0,0.0,0.0,0.75,0.0,-0.25,0.0,-0.83,1.0,-0.67
-1.4,0.46,0.0,-2.0,-1.0,0.0,0.75,0.0,-0.17,0.0,-0.83,1.0,-0.67
-1.14,-0.05,-0.83,-2.0,0.0,0.0,0.75,1.0,-0.08,0.0,-0.83,1.0,-0.67
-0.95,-0.48,-0.5,-1.0,-1.0,0.0,0.75,0.0,0.0,0.0,-0.83,1.0,-0.67
-0.61,0.31,2.5,-2.0,-1.0,1.0,0.75,0.0,0.08,0.0,-0.83,1.0,-0.33
-0.65,-1.65,0.83,-1.0,0.0,0.0,0.75,0.0,0.17,0.0,-0.83,1.0,-0.33
-0.22,-0.09,0.83,0.0,0.0,0.0,0.75,0.0,0.25,0.0,-0.83,1.0,-0.33
-0.9,0.03,0.0,-2.0,0.0,0.0,0.75,0.0,0.33,0.0,-0.83,1.0,-0.33
-0.36,-0.92,0.0,-2.0,-1.0,0.0,0.75,1.0,0.42,0.0,-0.83,1.0,-0.33
-0.46,-0.59,-0.5,0.0,-1.0,0.0,0.75,0.0,0.5,0.0,-0.83,1.0,0.0
0.14,0.56,-1.17,-2.0,0.0,0.0,0.75,0.0,0.58,0.0,-0.83,1.0,0.0
-0.63,0.3,-0.5,-1.0,0.0,1.0,0.75,0.0,0.67,0.0,-0.83,1.0,0.0
-0.62,0.2,0.0,-2.0,0.0,1.0,0.75,0.0,0.75,0.0,-0.83,1.0,0.0
-0.57,0.34,-0.5,-2.0,-1.0,1.0,0.75,0.0,0.83,0.0,-0.83,1.0,0.33
-1.02,0.27,0.83,0.0,-1.0,1.0,0.75,0.0,0.92,0.0,-0.83,1.0,0.33
-0.66,1.04,-0.83,0.0,0.0,1.0,0.75,0.0,1.0,0.0,-0.83,1.0,0.33
-0.8,0.25,-0.5,-1.0,-1.0,1.0,-0.75,0.0,-0.92,0.07,-0.83,0.0,0.33
-0.65,-0.93,-0.83,-2.0,0.0,0.0,-0.75,0.0,-0.83,0.07,-0.83,0.0,0.33
-0.71,1.33,-0.5,-2.0,-1.0,1.0,-0.75,0.0,-0.75,0.07,-0.83,0.0,0.33
-0.4,0.35,-1.17,0.0,-1.0,1.0,-0.75,0.0,-0.67,0.07,-0.83,0.0,0.33
-0.75,-0.28,-0.5,-1.0,-1.0,1.0,-0.75,0.0,-0.58,0.07,-0.83,0.0,0.33
-1.24,-0.66,-0.5,-2.0,-1.0,1.0,-0.75,0.0,-0.5,0.07,-0.83,0.0,-0.67
-1.39,0.57,0.0,-1.0,-1.0,0.0,-0.75,1.0,-0.42,0.07,-0.83,0.0,-0.67
-1.06,0.13,0.0,-2.0,-1.0,0.0,-0.75,0.0,-0.33,0.07,-0.83,0.0,-0.67
-1.45,1.44,-0.5,0.0,0.0,0.0,-0.75,0.0,-0.25,0.07,-0.83,0.0,-0.67
-0.7,-0.11,0.0,2.0,-1.0,0.0,-0.75,1.0,-0.17,0.07,-0.83,0.0,-0.67
-0.83,-0.44,0.0,4.0,-1.0,0.0,-0.75,0.0,-0.08,0.07,-0.83,0.0,-0.67
-1.21,0.9,-0.5,6.0,0.0,0.0,-0.75,0.0,0.0,0.07,-0.83,0.0,-0.67
-1.45,0.97,0.83,7.0,0.0,1.0,-0.75,0.0,0.08,0.07,-0.83,0.0,-0.33
-0.54,0.23,0.0,8.0,-1.0,0.0,-0.75,0.0,0.17,0.07,-0.83,0.0,-0.33
-0.83,0.66,-0.5,6.0,0.0,0.0,-0.75,0.0,0.25,0.07,-0.83,0.0,-0.33
-0.36,0.04,1.67,6.0,0.0,1.0,-0.75,0.0,0.33,0.07,-0.83,0.0,-0.33
-1.03,0.38,0.83,3.0,-1.0,1.0,-0.75,0.0,0.42,0.07,-0.83,0.0,-0.33
-0.67,0.99,2.5,2.0,0.0,1.0,-0.75,0.0,0.5,0.07,-0.83,0.0,0.0
-0.45,0.55,0.5,-2.0,-1.0,1.0,-0.75,0.0,0.58,0.07,-0.83,0.0,0.0
-0.4,-0.04,-0.5,-2.0,0.0,1.0,-0.75,0.0,0.67,0.07,-0.83,0.0,0.0
-0.52,1.09,-0.5,-2.0,0.0,0.0,-0.75,0.0,0.75,0.07,-0.83,0.0,0.0
-0.24,-1.68,0.5,-1.0,-1.0,1.0,-0.75,1.0,0.83,0.07,-0.83,0.0,0.33
-0.74,1.65,2.5,0.0,-1.0,1.0,-0.75,0.0,0.92,0.07,-0.83,0.0,0.33
-0.55,-1.14,0.0,-1.0,-1.0,1.0,-0.75,0.0,1.0,0.07,-0.83,0.0,0.33
-0.56,-0.34,0.83,0.0,-1.0,1.0,-0.5,0.0,-0.92,0.13,-0.83,0.0,0.33
-0.56,0.08,-0.5,-2.0,-1.0,1.0,-0.5,0.0,-0.83,0.13,-0.83,0.0,0.33
-0.61,0.02,-0.5,-1.0,-1.0,1.0,-0.5,1.0,-0.75,0.13,-0.83,0.0,0.33
-1.21,0.98,1.67,0.0,-1.0,1.0,-0.5,0.0,-0.67,0.13,-0.83,0.0,0.33
-1.42,-0.49,0.5,-1.0,-1.0,0.0,-0.5,0.0,-0.58,0.13,-0.83,0.0,0.33
-0.74,0.34,2.5,-1.0,-1.0,1.0,-0.5,0.0,-0.5,0.13,-0.83,0.0,-0.67
-1.06,-0.21,0.5,-2.0,-1.0,1.0,-0.5,0.0,-0.42,0.13,-0.83,0.0,-0.67
-1.39,0.5,-0.5,-2.0,0.0,1.0,-0.5,0.0,-0.33,0.13,-0.83,0.0,-0.67
-0.79,0.11,0.0,-2.0,-1.0,0.0,-0.5,0.0,-0.25,0.13,-0.83,0.0,-0.67
-1.16,0.3,1.67,0.0,-1.0,0.0,-0.5,0.0,-0.17,0.13,-0.83,0.0,-0.67
-0.83,-0.23,0.0,2.0,0.0,1.0,-0.5,0.0,-0.08,0.13,-0.83,0.0,-0.67
-1.07,-0.16,-0.5,6.0,0.0,1.0,-0.5,0.0,0.0,0.13,-0.83,0.0,-0.67
-0.45,0.3,-0.5,7.0,-1.0,1.0,-0.5,0.0,0.08,0.13,-0.83,0.0,-0.33
-0.43,0.78,0.0,6.0,0.0,0.0,-0.5,0.0,0.17,0.13,-0.83,0.0,-0.33
-0.87,-0.26,-1.17,5.0,0.0,0.0,-0.5,0.0,0.25,0.13,-0.83,0.0,-0.33
-0.43,-0.55,0.5,4.0,0.0,0.0,-0.5,0.0,0.33,0.13,-0.83,0.0,-0.33
-0.42,0.53,-0.83,3.0,-1.0,1.0,-0.5,0.0,0.42,0.13,-0.83,0.0,-0.33
-0.14,0.0,-0.5,0.0,0.0,1.0,-0.5,0.0,0.5,0.13,-0.83,0.0,0.0
-0.71,0.75,0.83,0.0,0.0,1.0,-0.5,0.0,0.58,0.13,-0.83,0.0,0.0
-0.22,-0.62,0.0,0.0,0.0,1.0,-0.5,0.0,0.67,0.13,-0.83,0.0,0.0
-0.11,-1.28,0.83,-1.0,0.0,0.0,-0.5,0.0,0.75,0.13,-0.83,0.0,0.0
-0.88,-0.21,-0.5,0.0,0.0,0.0,-0.5,0.0,0.83,0.13,-0.83,0.0,0.33
-0.77,-0.4,2.5,-2.0,-1.0,1.0,-0.5,1.0,0.92,0.13,-0.83,0.0,0.33
-1.06,0.16,-0.83,-1.0,0.0,1.0,-0.5,1.0,1.0,0.13,-0.83,0.0,0.33
-0.67,-0.33,-1.17,-1.0,-1.0,1.0,-0.25,0.0,-0.92,0.2,-0.83,0.0,0.33
-0.5,0.64,0.83,0.0,-1.0,0.0,-0.25,1.0,-0.83,0.2,-0.83,0.0,0.33
-0.39,-0.13,0.5,-2.0,-1.0,1.0,-0.25,1.0,-0.75,0.2,-0.83,0.0,0.33
-0.88,0.29,-0.83,-2.0,0.0,0.0,-0.25,0.0,-0.67,0.2,-0.83,0.0,0.33
-0.56,0.23,2.5,-2.0,0.0,1.0,-0.25,0.0,-0.58,0.2,-0.83,0.0,0.33
-1.45,0.44,0.0,-1.0,-1.0,0.0,-0.25,0.0,-0.5,0.2,-0.83,0.0,-0.67
-1.45,0.28,2.5,0.0,-1.0,1.0,-0.25,0.0,-0.42,0.2,-0.83,0.0,-0.67
-1.21,0.62,0.0,0.0,0.0,0.0,-0.25,0.0,-0.33,0.2,-0.83,0.0,-0.67
-1.1,-0.36,0.0,0.0,0.0,0.0,-0.25,0.0,-0.25,0.2,-0.83,0.0,-0.67
-1.2,1.27,-0.5,0.0,0.0,0.0,-0.25,0.0,-0.17,0.2,-0.83,0.0,-0.67
-1.45,0.12,-0.5,3.0,0.0,0.0,-0.25,0.0,-0.08,0.2,-0.83,0.0,-0.67
-1.11,-0.73,0.0,5.0,0.0,1.0,-0.25,0.0,0.0,0.2,-0.83,0.0,-0.67
-1.35,0.41,0.0,7.0,0.0,1.0,-0.25,0.0,0.08,0.2,-0.83,0.0,-0.33
-0.72,-0.48,-1.17,8.0,-1.0,1.0,-0.25,0.0,0.17,0.2,-0.83,0.0,-0.33
-0.7,0.63,-0.5,6.0,-1.0,0.0,-0.25,0.0,0.25,0.2,-0.83,0.0,-0.33
-0.95,1.81,-0.83,6.0,0.0,0.0,-0.25,0.0,0.33,0.2,-0.83,0.0,-0.33
-0.74,-0.43,0.83,3.0,-1.0,0.0,-0.25,0.0,0.42,0.2,-0.83,0.0,-0.33
-0.8,0.4,0.0,1.0,0.0,0.0,-0.25,0.0,0.5,0.2,-0.83,0.0,0.0
-0.47,-1.19,0.5,0.0,0.0,1.0,-0.25,0.0,0.58,0.2,-0.83,0.0,0.0
-0.15,0.36,2.5,-1.0,-1.0,1.0,-0.25,0.0,0.67,0.2,-0.83,0.0,0.0
-0.66,-0.51,0.0,-1.0,-1.0,1.0,-0.25,0.0,0.75,0.2,-0.83,0.0,0.0
-0.27,-0.4,2.5,0.0,-1.0,0.0,-0.25,0.0,0.83,0.2,-0.83,0.0,0.33
-0.59,-0.69,-0.5,0.0,-1.0,1.0,-0.25,0.0,0.92,0.2,-0.83,0.0,0.33
-0.73,0.68,-0.83,0.0,0.0,1.0,-0.25,0.0,1.0,0.2,-0.83,0.0,0.33
-0.63,0.86,-0.5,-1.0,0.0,1.0,0.0,0.0,-0.92,0.27,-0.83,0.0,0.33
-0.97,0.21,0.0,0.0,-1.0,1.0,0.0,0.0,-0.83,0.27,-0.83,0.0,0.33
-0.95,-0.44,0.83,0.0,-1.0,0.0,0.0,0.0,-0.75,0.27,-0.83,0.0,0.33
-1.23,1.41,0.0,-1.0,0.0,1.0,0.0,0.0,-0.67,0.27,-0.83,0.0,0.33
-0.47,-0.45,-0.5,-1.0,-1.0,0.0,0.0,0.0,-0.58,0.27,-0.83,0.0,0.33
-1.08,-1.36,0.5,0.0,-1.0,1.0,0.0,0.0,-0.5,0.27,-0.83,0.0,-0.67
-1.34,0.61,0.0,0.0,-1.0,0.0,0.0,0.0,-0.42,0.27,-0.83,0.0,-0.67
-1.13,-0.58,-0.83,-1.0,0.0,0.0,0.0,0.0,-0.33,0.27,-0.83,0.0,-0.67
-1.23,0.97,0.0,-1.0,-1.0,1.0,0.0,0.0,-0.25,0.27,-0.83,0.0,-0.67
-1.25,-0.03,1.67,0.0,-1.0,0.0,0.0,0.0,-0.17,0.27,-0.83,0.0,-0.67
-0.98,0.64,0.83,3.0,0.0,0.0,0.0,0.0,-0.08,0.27,-0.83,0.0,-0.67
-0.88,1.2,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.27,-0.83,0.0,-0.67
-1.15,-0.65,-0.5,5.0,0.0,0.0,0.0,0.0,0.08,0.27,-0.83,0.0,-0.33
-1.06,-0.2,-1.17,8.0,0.0,0.0,0.0,0.0,0.17,0.27,-0.83,0.0,-0.33
-0.87,0.12,0.0,5.0,-1.0,0.0,0.0,0.0,0.25,0.27,-0.83,0.0,-0.33
-1.32,1.39,0.5,5.0,-1.0,0.0,0.0,0.0,0.33,0.27,-0.83,0.0,-0.33
-1.01,-0.28,-0.5,2.0,0.0,0.0,0.0,0.0,0.42,0.27,-0.83,0.0,-0.33
-0.14,-0.41,-0.83,0.0,-1.0,0.0,0.0,1.0,0.5,0.27,-0.83,0.0,0.0
-0.0,0.35,1.67,-2.0,-1.0,1.0,0.0,0.0,0.58,0.27,-0.83,0.0,0.0
-0.48,-0.33,0.83,-2.0,0.0,0.0,0.0,1.0,0.67,0.27,-0.83,0.0,0.0
-0.24,0.16,0.0,-2.0,-1.0,1.0,0.0,1.0,0.75,0.27,-0.83,0.0,0.0
-0.32,-1.07,-0.83,-2.0,-1.0,1.0,0.0,0.0,0.83,0.27,-0.83,0.0,0.33
